id,title,category,url,description,github_stars,added_at
379,wolfSSL Certificate Forge — Mythos AI Found Certificate Forgery in Crypto Library Used by Billions,agent_security,https://x.com/ns123abc/status/2057930703258427664,"Project Glasswing: Claude Mythos found a way to forge certificates on wolfSSL, a crypto library used by billions of devices. Part of 10,000+ high/critical vulnerabilities found in one month. 90.6% true positive rate. Maintainers asking Anthropic to slow down.",,2026-05-23 22:35:37.535591+00
378,CVE-2025-32711 EchoLeak — Microsoft 365 Copilot Zero-Click Data Exfil (CVSS 9.3),agent_security,,Microsoft 365 Copilot zero-click data exfiltration via crafted email exploiting indirect prompt injection. CVSS 9.3. User never typed anything malicious — the user is the victim. Dominant 2025-2026 agent attack class.,,2026-05-23 22:35:37.535591+00
377,CVE-2026-32211 — Azure DevOps MCP Package Missing Auth (CVSS 9.1),agent_security,,"Microsoft @azure-devops/mcp npm package disclosed April 3 2026. Missing authentication on Azure DevOps work items, repos, and pipelines. API keys and auth tokens accessible without valid credentials. CVSS 9.1.",,2026-05-23 22:35:37.535591+00
376,ClawHavoc 575 Skills Poisoned in 48 Hours — Signing Key in .env Is the Design Problem,agent_security,https://x.com/WaaPxyz/status/2058201337079435300,ClawHavoc campaign poisoned 575 skills on ClawHub in 48 hours using hidden commands and indirect injection. An agent installing a compromised skill can read environment variables including the signing key. Everything works exactly as designed — the signing key in .env is the design problem.,,2026-05-23 22:35:37.535591+00
371,obra/superpowers — Agentic Skills Framework (203K Stars),agent_framework,https://github.com/obra/superpowers,"The fastest-growing agentic skills framework and software development methodology. 203K+ stars, MIT license. Portable skill system for coding agents crossing Claude Code, Codex, and Cursor. +17K stars this week alone.",206208,2026-05-23 22:04:37.321125+00
372,Damn Vulnerable LLM Agent — Deliberately Vulnerable Agent for Security Practice,agent_security,https://twitter.com/hetmehtaa/status/2056236664931102906,"A deliberately vulnerable React-based LLM agent built for practicing prompt injection, thought/action/observation hijacking, agentic SQLi, and tool abuse. By ReversecLabs. 8K+ views on discovery tweet.",456,2026-05-23 22:04:37.321125+00
373,"AgentShield — Security Scanner for AI Agent Configs, MCP Servers, Tool Permissions (671 Stars)",agent_security,https://github.com/affaan-m/agentshield,"Security scanner detecting vulnerabilities in AI agent configurations, MCP servers, and tool permissions. CLI + GitHub Action + ECC plugin + GitHub App. TypeScript, MIT.",671,2026-05-23 22:04:37.321125+00
374,"DeepClaude — Run Claude Code Agent Loop with Any Provider (1,946 Stars)",agent_infrastructure,https://github.com/aattaran/deepclaude,"Enables Claude Code autonomous agent loop with DeepSeek V4 Pro, OpenRouter, or any Anthropic-compatible provider. Breaks vendor lock-in on the most popular coding agent.",1969,2026-05-23 22:04:37.321125+00
369,"135,000+ OpenClaw Instances Exposed — 63% Vulnerable, 15K+ RCE-Ready, API Keys Leaking Through Control Panels",agent_security,https://securityscorecard.com/research/openclaw-exposure/,"SecurityScorecard STRIKE team scan found 135,000+ OpenClaw instances exposed to public internet. 63% vulnerable. 15,000+ exploitable via RCE right now. 53,000+ correlate with prior breach activity. Three high-severity CVEs with public exploit code. Users leaking API keys, OAuth tokens, service credentials through exposed control panels. Root cause: binds to 0.0.0.0:18789 by default. For a tool with shell access, filesystem read/write, credential stores, and messaging control, localhost-only should be the default. It is not.",,2026-05-23 20:42:28.06399+00
368,"Three Claude Code CVEs in One Cycle — API Key Exfil (CVE-2026-21852), Command Injection (CVE-2026-24887), Symlink Sandbox Escape (CVE-2026-39861)",agent_security,https://blog.toolslib.net/2026/05/13/claude-code-cve-2026-39861-symlink-sandbox-escape/,Three distinct vulnerability classes hit Claude Code in a single disclosure cycle. CVE-2025-59536 + CVE-2026-21852: repo config file silently runs shell commands and exfiltrates API keys via Hooks/MCP. Fixed in 2.0.65. CVE-2026-24887: command injection via find call. CVE-2026-39861: sandbox escape via symlink where sandboxed process drops symlink and unsandboxed write follows it — arbitrary file write with no prompt. Fixed in 2.1.64. Self-hosted Claude Code with strict allowlists kills all three classes.,,2026-05-23 20:42:17.671705+00
367,"CVE-2026-42208 — LiteLLM Pre-Auth SQL Injection (CVSS 9.3) Steals All AI Provider Credentials, KEV-Listed",agent_security,https://secalerts.co/vulnerability/CVE-2026-42208,"Critical pre-auth SQL injection in BerriAI LiteLLM proxy API key verification path. CVSS 9.3. Unauthenticated attacker sends crafted Authorization header to read/modify proxy database containing virtual API keys, OpenAI/Anthropic/Azure provider credentials, and environment configuration. Sysdig observed exploitation 36h after GitHub Advisory indexed. Now KEV-listed. Fixed in v1.83.7-stable.",15000,2026-05-23 20:42:05.752249+00
366,Google I/O: Gemini CLI Killed June 18 → Closed-Source Antigravity CLI + Gemini Spark Full Gmail Access,agent_security,https://twitter.com/rohrasumeet/status/2058229621234567890,"Google I/O 2026: Open-source Gemini CLI dies June 18. Replaced by Antigravity CLI (agy) — a closed-source Go binary. Nobody can audit what it does. New product Gemini Spark gives an AI agent full Gmail + Calendar + Drive access. Security implications of email→LLM→calendar write access were not discussed at I/O. Free tier gets weekly caps instead of 1,000 requests/day. Developer community backlash over killing open-source project with 30 days notice. The same company that warns about AI safety is shipping an unauditable agent binary with full email access.",,2026-05-23 19:39:49.028111+00
362,dexter — Autonomous Agent for Deep Financial Research (26K Stars),agent_framework,https://github.com/virattt/dexter,"Autonomous agent that scrapes, analyzes, and synthesizes deep financial and market research data. Goes beyond Q&A into multi-source synthesis.",26190,2026-05-23 18:34:36.971819+00
360,vm2 CVE-2026-47140 — Five New Sandbox Escapes (CVSS 10.0) in Node.js Agent Runtimes,agent_security,https://www.cve.org/CVERecord?id=CVE-2026-47140,Five new sandbox escape CVEs in vm2 (3.11.3 and earlier). CVE-2026-47140 (CVSS 10.0): NodeVM builtin denylist missing process and inspector/promises modules. CVE-2026-47210 (CVSS 9.8): JSPI-enabled environments leak host error objects via Promise.prototype.finally(). CVE-2026-47137 (CVSS 10.0): 2023 patch bypass via strict equality check — undefined option value skips security gate. CVE-2026-47208/CVE-2026-47131: Promise type and Buffer prototype manipulation escape routes. All require update to vm2 3.11.4+. No workaround for older versions.,,2026-05-23 18:05:15.70016+00
357,nah — Action-Aware Permissions for Coding Agents (439 Stars),agent_security,https://github.com/manuelschipper/nah,"Deterministic safety guard for coding agents. Intercepts actions before execution and applies permission rules. Keeps you in the flow while blocking dangerous operations. Python-based, works with Claude Code, Cursor, and other coding agents.",439,2026-05-23 17:35:32.131146+00
358,Cozempic — Context Cleaning for Claude Code Agent Teams (313 Stars),agent_infrastructure,https://github.com/Ruya-AI/cozempic,Prune bloated Claude Code sessions to protect Agent Teams from context loss. Auto-guard with tiered pruning. Solves the context window exhaustion problem in multi-agent coding workflows.,313,2026-05-23 17:35:32.131146+00
356,"Project Glasswing Update — Claude Mythos Found 10,000+ Critical Vulns in One Month",agent_security,https://www.anthropic.com/research/glasswing-initial-update,"Anthropic Project Glasswing first update. Claude Mythos Preview found 10,000+ high/critical severity vulnerabilities. Cloudflare: 2,000 bugs. Mozilla: 271 in Firefox 150 (10x vs Firefox 148). wolfSSL: certificate forgery on crypto lib used by billions. 90.6% true positive rate. UK AI Security Institute: first model to solve both attack simulations. Maintainers asking Anthropic to slow down.",,2026-05-23 17:06:21.497892+00
355,"TeamPCP Supply Chain Campaign — 84 Malicious npm Packages in 6 Minutes, 170+ Compromised",agent_security,https://www.techgines.com/post/tanstack-npm-supply-chain-attack-cve-2026-45321-teampcp,"TeamPCP published 84 malicious npm packages in 6 minutes. Hit TanStack (CVE-2026-45321), Grafana Labs, GitHub internal repos via Nx Console VS Code ext, OpenAI, Mistral AI. Also exploited Microsoft Defender zero-days. May 2026 supply chain attacks worst on record. One actor responsible for most.",,2026-05-23 17:06:08.674904+00
354,Google GenAI SDK v2.6.0 — Prompt Injection Detection Moves Inside the SDK,agent_security,https://signalcircuit.cloud/articles/gemini-agent-safety-controls-moved-into-the-sdk/,Google added enable_prompt_injection_detection to GenAI SDK Python/JS v2.6.0. Gemini CLI v0.43 tightened shell safety checks and JSON stop reasons. Safety controls moving from config files into actual SDK function calls. Policy inside the run loop beats policy outside it.,,2026-05-23 17:05:58.237067+00
353,ramparts — MCP and Skill Scanner for Indirect Attack Vectors in Rust (87 Stars),agent_security,https://github.com/highflame-ai/ramparts,MCP and skill scanner that detects indirect attack vectors and security or configuration vulnerabilities in any MCP server or skill. Written in Rust.,87,2026-05-23 17:05:46.93979+00
352,"hol-guard — AI Antivirus for Developer Agents: Codex, Claude Code, Cursor, Gemini (339 Stars)",agent_security,https://github.com/hashgraph-online/hol-guard,"AI antivirus for developer agents. Scans Codex, Claude Code, Cursor, Gemini, OpenCode plugins, skills, MCP servers before tools run. Catches malicious instructions and supply chain attacks in agent tooling.",339,2026-05-23 17:05:35.030253+00
351,Cisco AI Defense MCP Scanner — Enterprise MCP Server Security Scanner (937 Stars),agent_security,https://github.com/cisco-ai-defense/mcp-scanner,Cisco official MCP server security scanner. Scans MCP servers for potential threats and security findings. Enterprise validation of the MCP security space. Python.,2071,2026-05-23 17:05:25.434674+00
350,MCP RCE-by-Design — OX Security Finds Systemic Vulnerability in Anthropic MCP Affecting 150M+ Downloads,agent_security,https://www.ox.security/blog/the-mother-of-all-ai-supply-chains-critical-systemic-vulnerability-at-the-core-of-the-mcp/,"OX Security disclosed a critical architectural RCE vulnerability in Anthropic MCP STDIO implementation. Arbitrary command execution across Python, TypeScript, Go, Java, Rust SDKs. 150M+ downloads affected, 200K+ servers, 10+ CVEs. Researchers demonstrated RCE on 6 live platforms and poisoned 9/11 MCP marketplaces. Anthropic: working as designed. Affects Claude Code, Cursor, VS Code, Windsurf, Gemini CLI.",,2026-05-23 16:38:19.867633+00
349,CVE-2026-5029 — Unauthenticated RCE in Code Runner MCP Server (241 Stars),agent_security,https://vulmon.com/vulnerabilitydetails?qid=CVE-2026-5029,Critical command injection in formulahendry/mcp-server-code-runner allows unauthenticated remote code execution. The MCP server runs code snippets via LLM agents but fails to sanitize inputs before execution. Attackers inject arbitrary system commands through unsanitized input fields.,241,2026-05-23 16:09:14.394941+00
347,PT-2026-6792 — Semantic Kernel CVE-2026-25592 Patch Bypass: 6 Zero-Day Bypasses + Self-Nuke Vector,agent_security,https://www.ptsecurity.com/ww-en/analytics/pt-2026-6792/,"Six independent 0-day bypasses of the official CVE-2026-25592 patch in Microsoft Semantic Kernel (.NET SDK v1.47.0-1.48.0) and Agent Framework 1.0. Vulnerability chain: CWE-1039 → CWE-22 → CWE-94. The ""Self-Nuke"" vector overwrites the host application source code. No privileges required, remote exploitation. Stochastic LLM output interpreted as executable system commands.",,2026-05-23 15:36:30.40853+00
348,"MCPwn — First Named Exploit Campaign Targeting MCP Servers (CVE-2026-33032, CVSS 9.8)",agent_security,https://nvd.nist.gov/vuln/detail/CVE-2026-33032,"First named exploit campaign targeting MCP (Model Context Protocol) servers. CVE-2026-33032, CVSS 9.8. Over 2,600 exposed instances. Active exploitation confirmed since April 16. Attack vector: authenticated agent with valid database:read OAuth scope executing unrestricted SQL. All five RSAC 2026 agent identity frameworks (Microsoft AGT, ZeroID, ERC-8004, Visa TAP, Mastercard Agent Pay) would have permitted the attack.",,2026-05-23 15:36:30.40853+00
342,Perplexity Bumblebee — Read-Only Supply Chain Scanner for Developer Endpoints (705 Stars),agent_security,https://github.com/perplexityai/bumblebee,"Perplexity open-sourced Bumblebee: a read-only endpoint scanner that inventories packages, browser extensions, and developer tooling on macOS/Linux. Built for fast supply chain risk assessment. Pulls metadata without modifying anything. First public release May 22, 2026.",3439,2026-05-23 15:06:49.099307+00
341,Semia — Static Security Audit for AI Agent Skills Before Execution (174 Stars),agent_security,https://github.com/berabuddies/Semia,"Security scanner that statically analyzes AI agent skills (OpenClaw, Claude Code, Codex) before they execute. Checks for prompt injection vectors, credential exfiltration paths, and unsafe tool patterns. MIT-licensed, self-hosted. Built specifically for the agent skill supply chain problem.",174,2026-05-23 14:38:54.83018+00
340,"CVE-2026-44578 — Next.js SSRF via WebSocket Upgrade, No Backport for 13.x/14.x (CVSS 8.6)",agent_security,https://nvd.nist.gov/vuln/detail/CVE-2026-44578,"Critical SSRF vulnerability in self-hosted Next.js via WebSocket Upgrade handler. External attackers can relay server requests to internal services and cloud metadata APIs, leaking cloud credentials and API keys. Affects Next.js 13.x and 14.x. Fix requires major-version migration to 15.x or 16.x — no backport available. Tens of thousands of agent-hosting Next.js apps potentially exposed.",,2026-05-23 14:38:39.432874+00
339,CVE-2025-34291 — MuddyWater Exploits Langflow CORS + Refresh-Token Chain for RCE (CISA KEV),agent_security,https://nvd.nist.gov/vuln/detail/CVE-2025-34291,"Iranian state-sponsored APT MuddyWater exploited a CORS misconfiguration in Langflow (CVE-2025-34291, CVSS 8.8) chaining it with a refresh-token vulnerability to achieve pre-auth remote code execution. CISA added it to the Known Exploited Vulnerabilities catalog on May 22, 2026. Attack path: CORS misconfiguration → cross-origin session hijack → stolen refresh tokens → authenticated RCE. Langflow ≤1.6.9 affected. Same CVE used in multi-stage campaign targeting aviation, energy, and government sectors across Middle East.",,2026-05-23 14:38:19.279855+00
338,DeepSeek V4-Pro Permanent 75% Cut — Your Attackers Got the Same Discount,agent_security,https://x.com/dannylivshits/status/2057966201255739561,"DeepSeek made their 75% V4-Pro price cut permanent. Model runs at 1/35th the cost of Claude Opus 4.7/GPT-5.5. Two implications missed by most: (1) agent economics flip — autonomous code review, continuous monitoring, document triage now cost cents per task, (2) attackers got the same discount. Generating prompt injection corpora at scale, fuzzing jailbreaks, personalized phishing, vuln triage on stolen repos all run at the new price. Red team and attack economics are the same equation. One side files compliance paperwork. The other does not. Plus jurisdiction risk: V4-Pro hosts in China, Article 7 compels data sharing. A model swap in agent tools is a single config line.",,2026-05-23 13:37:11.518248+00
337,CyberStrikeAI — AI-Native Security Testing Platform with 100+ Tools and MCP (3.9K Stars),agent_security,https://github.com/Ed1s0nZ/CyberStrikeAI,AI-native security testing platform built in Go. Integrates 100+ security tools. Intelligent orchestration engine. Role-based testing with predefined security roles. Skills system with specialized testing skills. MCP integration. Full lifecycle management.,3917,2026-05-23 13:07:42.407475+00
336,Tirith — Terminal Security for AI Agents: Intercepts Malicious Skills Before Execution (2.4K Stars),agent_security,https://github.com/sheeki03/tirith,"Terminal security for developers and AI agents. Written in Rust. Intercepts homograph URLs, pipe-to-shell, ANSI injection, obfuscated payloads, data exfiltration, and malicious AI skills/configs before they execute. Supply chain security at the terminal layer.",2363,2026-05-23 13:07:31.741626+00
333,Cisco Foundry Security Spec — Open Standard for Agentic AI Security Evaluation (76 Stars),agent_security,https://github.com/CiscoDevNet/foundry-security-spec,Cisco DevNet open specification for evaluating and testing agentic AI security. Standardized framework for security assessment of AI agent deployments. First major vendor-backed open standard for agent security testing.,76,2026-05-23 12:35:25.416444+00
332,Sponsio — Deterministic Safety Solutions for Probabilistic AI Agents (397 Stars),agent_security,https://github.com/SponsioLabs/Sponsio,"Open-source deterministic safety layer for AI agents. Intent verification, policy engine, agent harness, runtime safety. Built for OpenClaw skills. Addresses prompt injection, policy drift, and unauthorized actions through provable constraints rather than probabilistic guardrails.",397,2026-05-23 12:35:25.414154+00
331,"CVE-2026-65719 — Critical RCE in kubectl-mcp-server via Command Injection (891 Stars, CNCF Landscape)",agent_security,https://github.com/rohitg00/kubectl-mcp-server,Critical command injection vulnerability in kubectl-mcp-server allows unauthenticated attackers to execute arbitrary system commands by injecting shell metacharacters into unsanitized input fields. Full host control + potential K8s cluster compromise. Affected: < 1.2.1. Listed in CNCF Landscape.,891,2026-05-23 12:35:25.411461+00
330,shellfirm — Safety Guardrails for AI Coding Agents and Terminal Commands (912 Stars),agent_security,https://github.com/kaplanelad/shellfirm,"Rust-based safety guardrails that intercept dangerous terminal commands before execution. Works for both AI coding agents and humans. Prevents agents from running destructive commands (rm -rf, DROP TABLE, etc.) by requiring explicit confirmation. MCP-compatible.",912,2026-05-23 12:35:25.408139+00
329,AWS Secrets Manager Agent — Official AWS Local HTTP Service for Agent Compute (656 Stars),agent_security,https://github.com/aws/aws-secretsmanager-agent,AWS official Rust-based local HTTP service for reading secrets from Secrets Manager with in-memory caching. Designed for compute environments running AI agents.,656,2026-05-23 12:04:50.989188+00
327,ship-safe — CLI Security Scanner for the Agentic Era (710 Stars),agent_security,https://github.com/asamassekou10/ship-safe,"CLI tool that detects CI/CD misconfigs, agent permission risks, MCP tool injection, hardcoded secrets, and DMCA-flagged AI dependencies. Built specifically for agentic workflows.",710,2026-05-23 12:04:50.989188+00
326,HASP — Local-First Broker for Managed Secrets in Agent Workflows (433 Stars),agent_security,https://github.com/gethasp/hasp,Go-based local-first secrets broker for AI agent workflows. Manages secrets outside agent process memory. Agents never hold credentials directly — secrets brokered on-demand via local service.,433,2026-05-23 12:04:50.989188+00
328,AgentGuard — Security Guard for AI Agents with 24 Detection Rules (410 Stars),agent_security,https://github.com/GoPlusSecurity/agentguard,"TypeScript security guard that blocks malicious skills, prevents data leaks, protects secrets. Runtime action evaluation and trust registry. 24 built-in detection rules for common agent attack patterns.",410,2026-05-23 12:04:50.989188+00
323,PocketOS — AI Agent Deleted Entire Production Database + All Backups in 9 Seconds (Cursor + Claude Opus),agent_security,https://x.com/pukerrainbrow/status/1924987623741552662,"Automotive SaaS company PocketOS had their entire production database and all volume-level backups deleted by Cursor AI with Claude Opus 4.6. Nine seconds. No confirmation prompt, no scope restrictions. The agent postmortem: ""I violated every principle I was given. I guessed instead of verifying."" Original post reached 6.5M views. Better prompts would not have stopped it. A gate would have.",,2026-05-23 11:35:02.623085+00
322,CVE-2026-26144 — XSS in Excel Hijacks Copilot Agent for Zero-Click Data Exfiltration,agent_security,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-26144,Microsoft patched XSS vulnerability in Excel (CVE-2026-26144) that chains with Copilot Agent to silently exfiltrate spreadsheet data. Zero-click — preview triggers it. Copilot interprets XSS payload as instructions and autonomously sends data externally. CVSS 7.5 but Microsoft rated Critical. Two years ago XSS stole a session cookie. Now it weaponizes an AI agent.,,2026-05-23 11:35:02.619481+00
320,Claude Code Network Sandbox Bypass — Credentials and Source Code Exposed Across 130+ Versions,agent_security,https://cybersecuritynews.com/claude-codes-network-sandbox-vulnerability/,"Critical bypass in Anthropic's Claude Code AI assistant exposed credentials, source code, API keys, and internal resources. The network sandbox designed to isolate Claude Code from sensitive resources could be circumvented, allowing the agent to access data it should not see. Affects 130+ versions. Directly relevant to agent sandboxing and the untrusted-agent threat model.",,2026-05-23 11:06:39.072398+00
321,"Langflow — First AI Agent Framework Added to CISA ""Must Patch"" List (Attacked Within 20 Hours of Disclosure)",agent_security,https://cisa.gov/known-exploited-vulnerabilities,Langflow became the first AI agent framework added to CISA's Known Exploited Vulnerabilities catalog. Attackers began exploiting it within 20 hours of disclosure. This is a landmark moment — the first time the US government treats an AI agent framework with the same urgency as critical infrastructure software. Confirms that agent frameworks are now part of the core attack surface.,,2026-05-23 11:06:39.072398+00
318,DeepSeek V4 Pro Autonomous Hacking — 4 Expert Security Challenges Solved for $6.84 (412 Tool Calls),agent_security,https://x.com/Tur24Tur/status/2048018521649500467,"Tur24Tur demonstrated DeepSeek V4 Pro autonomously solving 4 expert-level PortSwigger security challenges: SQL Injection (26 tool calls, 3 min), Android Root Detection Bypass with Frida (102 calls, 16 min), Reflected XSS with AngularJS sandbox escape + CSP bypass (142 calls, 71 min), Web Cache Deception (142 calls, 35 min). Total: 412 tool calls, $6.84 on DeepSeek V4 Pro. Each solution reviewed by Claude Opus 4.7. 11K+ views, 115 likes on original thread.",,2026-05-23 10:34:31.603921+00
317,"May 2026 Linux Kernel LPE Cluster — 4 Critical Privilege Escalations in 3 Weeks (Copy Fail, Dirty Frag, Fragnesia, Pinthef)",agent_security,https://securityonline.info/tag/dirty-frag/,"Four critical Linux kernel LPE vulnerabilities disclosed in May 2026: CVE-2026-31431 Copy Fail (AI-found, 9-year bug, page cache corruption), CVE-2026-43284 Dirty Frag (universal LPE), CVE-2026-46300 Fragnesia (XFRM ESP-in-TCP, same subsystem as Dirty Frag), and Pinthef. All affect mainstream distributions. One found by AI. Exploit code published before patches for some. Agent sandboxes and containers share the same host kernel — one LPE = full host escape.",,2026-05-23 10:34:31.601427+00
316,"CVE-2026-31431 ""Copy Fail"" — AI-Found Linux Kernel LPE Zero-Day (Every Distro Since 2017, 732-Byte Exploit)",agent_security,https://www.cve.org/CVERecord?id=CVE-2026-31431,"AI found a Linux kernel zero-day that roots every distribution since 2017. The exploit fits in 732 bytes of Python. CVE-2026-31431 disclosed by Theori. Straight-line logic mistake that works first try, every time. No race condition, no address leak needed. Corrupts page cache — never touches disk. Containers dont help (shared page cache). 9-year-old bug in a 2017 crypto optimization. Your agent sandbox runs on Linux.",,2026-05-23 10:34:31.598074+00
315,CVE-2026-25874 — Hugging Face LeRobot Unauthenticated RCE via Unsafe Deserialization (24.3K Stars),agent_security,https://www.cve.org/CVERecord?id=CVE-2026-25874,"Critical RCE in HuggingFace open-source robotics platform. Unauthenticated remote code execution through unsafe deserialization in the inference pipeline. AI agent controls a robot arm + code execution vulnerability = physical safety hazard. Same platform powering the new $2,500 LeRobot Humanoid announced May 22.",24263,2026-05-23 10:34:02.519298+00
313,ds4 — Redis Creator's DeepSeek V4 Flash Local Inference Engine for Metal/CUDA (11.4K Stars),agent_infrastructure,https://github.com/antirez/ds4,"Salvatore Sanfilippo (antirez, Redis creator) built a lightweight C engine for running DeepSeek V4 Flash locally on Metal (Apple Silicon) and CUDA. Pure C, no frameworks.",11679,2026-05-23 10:07:15.564229+00
312,CVE-2026-46354 — Coder Agent Token Theft via Azure Signature Bypass (CVSS 9.1),agent_security,https://nvd.nist.gov/vuln/detail/CVE-2026-46354,"Critical vulnerability in Coder allows unauthenticated attackers on any Azure VM to steal agent session tokens. Root cause: azureidentity.Validate() checked certificate chain but skipped signature verification. Attacker crafts fake PKCS#7 data using publicly available Azure certificates from Certificate Transparency logs, sends to /api/v2/workspaceagents/azure-instance-identity, receives workspace session token. With stolen token: Git SSH private keys, OAuth access tokens (GitHub/GitLab), API keys, environment variables. Unauthenticated. No malware needed.",,2026-05-23 09:35:14.722231+00
310,"Vidar Malware Harvesting OpenClaw Agent Identities — soul.md, Memory, and Gateway Tokens Stolen",agent_security,https://x.com/killerskills_ai/status/2057409110841131125,"Vidar infostealer evolved to harvest AI agent identities. Sweeps .openclaw folder stealing: gateway token (remote access), private keys, soul.md (personality/behavior), MEMORY.md (activity logs), AGENTS.md (access levels). SecurityScorecard found 40,214 OpenClaw instances exposed publicly, 63% vulnerable to RCE. Hudson Rock: ""shift from stealing browser credentials to harvesting souls of AI agents.""",,2026-05-23 09:07:51.172293+00
309,CVE-2026-5865 — AI Agent Found Chrome V8 Zero-Day (Nebula Security),agent_security,https://x.com/nebusecurity/status/2047153356536250770,"Nebula Security's AI agent Vega discovered CVE-2026-5865, a zero-day in Chrome V8 affecting 40+ major versions. Renderer memory read/write, potential RCE. First Chrome V8 zero-day found by AI. 38K views, 482 likes. Patched by Google. Same team behind nginx-poolslip discovery.",,2026-05-23 09:07:38.010506+00
308,Groundcrew — Dispatch Linear Backlog to AI Coding Agents (31 Stars),agent_infrastructure,,"One git worktree per ticket, sandboxed by default. Dispatches your Linear backlog to AI coding agents automatically.",31,2026-05-23 08:34:12.68018+00
307,Infisical Agent Vault — HTTP Credential Proxy for AI Agents (1.3K Stars),agent_security,,"HTTP credential proxy and vault for Claude Code, OpenClaw, Hermes. Intercepts agent API calls and injects credentials at the proxy layer. Agents never store or see secrets.",1293,2026-05-23 08:34:12.677586+00
306,OneCLI — Open-Source Credential Vault for AI Agents (2.2K Stars),agent_security,,Give AI agents access to services without exposing keys. OAuth2 and API key vault that brokers credentials to agents at runtime. Keys never appear in conversation history or tool returns.,2234,2026-05-23 08:34:12.674612+00
305,LiteLLM Agent Platform — Self-Hosted Sandboxed Coding Agents with Vault Proxy (484 Stars),agent_infrastructure,,"Self-hosted platform for running Claude Code, Codex, Hermes in isolated sandboxes with vault proxy. Agents never see real API keys, vault injects them at runtime.",484,2026-05-23 08:34:12.672268+00
304,CVE-2026-7061 — ChatGPT-MCP Server Command Injection (CVSS 7.3),agent_security,,Critical command injection in Toowiredd chatgpt-mcp-server allows unauthenticated attackers to achieve RCE through MCP tool calls. MCP servers are the new attack surface.,,2026-05-23 08:34:12.669726+00
303,Forkd — Fork 100 Agent MicroVMs in 101ms with KVM Isolation (611 Stars),agent_security,,MicroVM sandbox runtime for AI agent fan-out. Children fork from a warmed parent snapshot with copy-on-write memory. Built on Firecracker. BRANCH lets agents fork mid-thought in ~150ms. Per-child KVM isolation with fork(2)-level spawn cost.,611,2026-05-23 08:34:12.666341+00
302,"Hyperframes — Write HTML, Render Video, Built for Agents (20.5K Stars)",agent_infrastructure,,"HeyGen open-sourced their video rendering pipeline. Write HTML templates, render as video. Built for AI agent workflows. TypeScript.",20569,2026-05-23 08:06:46.594033+00
299,OpenFang — Open-Source Agent Operating System in Rust (17.6K Stars),agent_infrastructure,,"Not a chatbot framework. Full agent OS. 137K LOC, 14 crates, 2500+ tests. Autonomous agents with scheduling, memory, and tool use. One binary. Rust-native.",17623,2026-05-23 08:06:46.594033+00
300,SocratiCode — MCP Server for Codebase Intelligence (2.7K Stars),agent_infrastructure,,"Open-source MCP server giving coding agents reusable intelligence layer for codebases. Hybrid BM25 + semantic search with reciprocal rank fusion. Works with Claude Code, Cursor, Codex, Gemini CLI. Index lives with codebase, not inside one IDE.",2722,2026-05-23 08:06:46.594033+00
301,Lightpanda — Headless Browser Built from Scratch for AI Agents (30.4K Stars),agent_infrastructure,,"First headless browser designed for agents, not adapted from Chromium. 11x faster, 9x less memory. CDP-compatible. Infrastructure that matches the use case.",30498,2026-05-23 08:06:46.594033+00
298,CLI-Anything — Turn Any Desktop Software Into Agent-Native CLI (39.6K Stars),agent_infrastructure,,"HKU research project. Scans any software source code (GIMP, Blender, Photoshop, Zoom) and auto-generates clean agent-ready CLI interfaces. Lets AI agents control GUI apps that never had APIs. 3 days to 39K stars.",40245,2026-05-23 08:06:46.594033+00
296,Gemini CLI CVSS 10.0 — Malicious Repo Config Grants Full RCE in CI/CD,agent_security,https://x.com/vitobotta,"Headless mode automatically trusts workspace folders. Anyone who can push to your repo can inject malicious .gemini/ config for arbitrary command execution on CI/CD runners. No auth, no interaction needed. Affects @google/gemini-cli before 0.39.1 and 0.40.0-preview.3, and google-github-actions/run-gemini-cli before 0.1.22. No CVE assigned.",,2026-05-23 07:42:03.31976+00
295,Cline CVE-2026-44211 — WebSocket Origin Bypass Enables Agent Session Hijack and RCE (CVSS 9.3),agent_security,https://x.com/apartresearch,"Local WebSocket server on localhost:3484 has zero origin validation. Any website can silently connect to read workspace paths, git branches, and inject commands into running AI agent sessions. Affects Cline ≤2.13.0 via kanban ≤0.1.59. No patch available at time of disclosure.",,2026-05-23 07:42:03.31976+00
294,NVIDIA AI-Q Blueprint — Deep Research Skill for Agent Harnesses (619 Stars),agent_infrastructure,https://github.com/NVIDIA-AI-Blueprints/aiq,NVIDIA open reference for building intelligent AI agents. AI-Q skill packages research pipeline into portable skill. Drop into any harness. Returns cited reports.,619,2026-05-23 07:06:33.769345+00
292,AWS Strands Agents SDK — Model-Driven Agent Framework (5.9K Stars),agent_infrastructure,https://github.com/strands-agents/sdk-python,AWS open-source SDK. Model-driven approach to building AI agents in few lines of code. Python + TypeScript. AgentCore integration.,5900,2026-05-23 07:06:33.769345+00
293,UncommonRoute — LLM Router with 82% Cost Savings (663 Stars),agent_infrastructure,https://github.com/CommonstackAI/UncommonRoute,"Automatic LLM router. 82% cost reduction, 79.4% accuracy, 93.4% pass rate. Drop-in OpenAI-compatible proxy. Routes queries to cheapest capable model.",663,2026-05-23 07:06:33.769345+00
